LINK_ID,F_NODE,T_NODE,L1,L2,L3,L4,L5,L6,CHK
3880815000,3880248000,3880008701,3880123902,3880124003,3880677900, , , ,1
3880815100,3880008701,3880248000,3880815200,3880815400,3880677300, , , ,1
3880815200,3880248000,3880009001,3880020102,3880020202, , , , ,1
3880815300,3880009001,3880248000,3880815000,3880815400,3880677300, , , ,1
3880815400,3880248000,3880009304,3880135102,3880135202, , , , ,1
3880815500,3880009304,3880248000,3880815000,3880815200,3880677300, , , ,1
3880815600,3880250000,3880248300,3880675400,3880682100, , , , ,1
3880815700,3880248300,3880250000,3880682900,3880682200, , , , ,1
3880815800,3880250400,3880250300,3880682800,3880683000, , , , ,1
3880815900,3880250300,3880250400,3880815800, , , , , ,2
3880816000,3880250800,1450419500,1451047400, , , , , ,1
3880816100,1450419500,3880250800,3880816200,3880683800, , , , ,1
3880816200,3880250800,3880008300,3880018500,3880018700, , , , ,1
3880816300,3880008300,3880250800,3880816000,3880683800, , , , ,1
3880019300,3880008500,3880008700,3880019900,3880123905, , , , ,1
3880019400,3880008700,3880008500,3880019800,3880018800, , , , ,1
3880019900,3880008700,3880009000,3880019700,3880020101, , , , ,1
3880020000,3880009000,3880008700,3880019400,3880123905, , , , ,1
3880019700,3880009000,3880008500,3880019300,3880018800, , , , ,1
3880019800,3880008500,3880009000,3880020000,3880020101, , , , ,1
3880841900,1450389200,3880199600,3880547500, , , , , ,1
3880842000,3880199600,1450389200,1451047000, , , , , ,1
1960007600,3880012600,1960003400,1960007801, , , , , ,1
1960007701,1960003700,1960003400,1960007500, , , , , ,1
1960007801,1960003400,1960003700,1960009305,1960074300, , , , ,1
1960006901,3880011800,1960003801,1960007001, , , , , ,2
1960007001,1960003801,3880011800,3880550900, , , , , ,1
1960007500,1960003400,3880012600,3880028000, , , , , ,1
1960009305,1960003700,1960003701,1960009405, , , , , ,2
1960009405,1960003701,1960003700,1960007701,1960074300, , , , ,1
1960071103,3880015500,1960459800,1960071204, , , , , ,2
1960071204,1960459800,3880015500,3880803100, , , , , ,1
1960985700,1960456600,1960456500,1960986000, , , , , ,1
1960985800,1960456500,1960456600,1960985700, , , , , ,2
1960985900,1960456700,1960456500,1960985800, , , , , ,1
1960986000,1960456500,1960456700,3880599700, , , , , ,1
3880018500,3880008300,1450007800,1450015401, , , , , ,1
3880018700,3880008300,3880008500,3880019300,3880019800, , , , ,1
3880018800,3880008500,3880008300,3880816300,3880018500, , , , ,1
3880020101,3880009000,3880009001,3880815300,3880020102, , , , ,1
3880020102,3880009001,3880009300,3880021005,3880135201,3880488501, , , ,1
3880020201,3880009300,3880009001,3880815300,3880020202, , , , ,1
3880020202,3880009001,3880009000,3880020000,3880019700, , , , ,1
3880020901,3880009800,3880009301,3880020903,3880675700, , , , ,1
3880020903,3880009301,3880009302,3880020905,3880675900, , , , ,1
3880020905,3880009302,3880009303,3880020906,3880676100, , , , ,1
3880020906,3880009303,3880009300,3880020201,3880135201,3880488501, , , ,1
3880021002,3880009301,3880009800,3880021700,3880124501,3880133801, , , ,1
3880021004,3880009302,3880009301,3880021002,3880675700, , , , ,1
3880021005,3880009300,3880009303,3880021006,3880676100, , , , ,1
3880021006,3880009303,3880009302,3880021004,3880675900, , , , ,1
3880021700,3880009800,3880009900,3880022101,3880133603, , , , ,1
3880021800,3880009900,3880009800,3880020901,3880124501,3880133801, , , ,1
3880022510,3880010204,3880010203,3880022508,3880661300, , , , ,1
3880022602,3880010400,3880054600,3880022603,3880659900, , , , ,1
3880022603,3880054600,3880010201,3880022605,3880661100, , , , ,1
3880022605,3880010201,3880010202,3880022607,3880660700, , , , ,1
3880022101,3880009900,3880009901,3880812100,3880022102, , , , ,1
3880022102,3880009901,3880010200,3880022509,3880134605, , , , ,1
3880022201,3880010200,3880009901,3880812100,3880022202, , , , ,1
3880022202,3880009901,3880009900,3880021800,3880133603, , , , ,1
3880022502,3880054600,3880010400,3880023301,3880488901, , , , ,1
3880022504,3880010201,3880054600,3880022502,3880659900, , , , ,1
3880022506,3880010202,3880010201,3880022504,3880661100, , , , ,1
3880022508,3880010203,3880010202,3880022506,3880660700, , , , ,1
3880022509,3880010200,3880010204,3880022510,3880661500, , , , ,1
3880022607,3880010202,3880010203,3880022609,3880661300, , , , ,1
3880022609,3880010203,3880010204,3880022610,3880661500, , , , ,1
3880022610,3880010204,3880010200,3880022201,3880134605, , , , ,1
3880023301,3880010400,3880010401,3880810500,3880023302, , , , ,1
3880023302,3880010401,3880010600,3880023600,3880135301, , , , ,1
3880023401,3880010600,3880010401,3880810500,3880023402, , , , ,1
3880023402,3880010401,3880010400,3880022602,3880488901, , , , ,1
3880023500,3880010700,3880010600,3880023401,3880135301, , , , ,1
3880023600,3880010600,3880010700,3880023701,3880131200, , , , ,1
3880023701,3880010700,3880010701,3880023702,3880637900, , , , ,1
3880023702,3880010701,3880010800,3880023901,3880155601,3880155701, , , ,1
3880023801,3880010800,3880010701,3880023802,3880637900, , , , ,1
3880023802,3880010701,3880010700,3880023500,3880131200, , , , ,1
3880023901,3880010800,3880010802,3880023902,3880637200, , , , ,1
3880023902,3880010802,3880011100,3880024501,3880024805,3880155001, , , ,1
3880024001,3880011100,3880010802,3880024002,3880637200, , , , ,1
3880024002,3880010802,3880010800,3880023801,3880155601,3880155701, , , ,1
3880024501,3880011100,3880011101,3880024502, , , , , ,1
3880024502,3880011101,3880011102,3880024509,3880131901, , , , ,1
3880024505,3880011103,3880011104,3880024506,3880625500, , , , ,1
3880024506,3880011104,3880011300,3880025400,3880617300, , , , ,1
3880024508,3880011105,3880011103,3880024505, , , , , ,1
3880024509,3880011102,3880011106,3880024510,3880625300, , , , ,1
3880024510,3880011106,3880011105,3880024508,3880625700, , , , ,1
3880024601,3880011101,3880011100,3880024001,3880024805,3880155001, , , ,1
3880024602,3880011102,3880011101,3880024601, , , , , ,1
3880024605,3880011300,3880011104,3880024606,3880625500, , , , ,1
3880024606,3880011104,3880011103,3880024607, , , , , ,1
3880024607,3880011103,3880011105,3880024609,3880625700, , , , ,1
3880024609,3880011105,3880011106,3880024610,3880625300, , , , ,1
3880024610,3880011106,3880011102,3880024602,3880131901, , , , ,1
3880024702,3880011500,3880056500,3880803500,3880024703,3880149600, , , ,1
3880024703,3880056500,3880011107,3880024705,3880634500, , , , ,1
3880024705,3880011107,3880011108,3880024706,3880634700, , , , ,1
3880024706,3880011108,3880011100,3880024001,3880024501,3880155001, , , ,1
3880024802,3880056500,3880011500,3880026100,3880149500, , , , ,1
3880024804,3880011107,3880056500,3880803500,3880024802,3880149600, , , ,1
3880024805,3880011100,3880011108,3880024806,3880634700, , , , ,1
3880024806,3880011108,3880011107,3880024804,3880634500, , , , ,1
3880025300,3880011700,3880011300,3880024605,3880617300, , , , ,1
3880025400,3880011300,3880011700,3880026001, , , , , ,1
3880025902,3880011701,3880011700,3880025300, , , , , ,1
3880025903,3880011900,3880011702,3880803700,3880025904, , , , ,1
3880025904,3880011702,3880011701,3880025902,3880615300, , , , ,1
3880026001,3880011700,3880011701,3880026003,3880615300, , , , ,1
3880026003,3880011701,3880011702,3880803700,3880026004, , , , ,1
3880026004,3880011702,3880011900,3880026700,3880860701, , , , ,1
3880027000,3880012200,3880012000,3880026800, , , , , ,1
3880026100,3880011500,3880012100,3880027101,3880615100, , , , ,1
3880026200,3880012100,3880011500,3880024702,3880149500, , , , ,1
3880026700,3880011900,3880012000,3880026900, , , , , ,1
3880026800,3880012000,3880011900,3880025903,3880860701, , , , ,1
3880026900,3880012000,3880012200,3880027000, , , , , ,2
3880027101,3880012100,3880012101,3880802500,3880027102, , , , ,1
3880027102,3880012101,3880012300,3880860201,3880027500, , , , ,1
3880027201,3880012300,3880012101,3880802500,3880027202, , , , ,1
3880027202,3880012101,3880012100,3880026200,3880615100, , , , ,1
3880027500,3880012300,3880012500,3880027900,3880598500, , , , ,1
3880027600,3880012500,3880012300,3880860201,3880027201, , , , ,1
3880027900,3880012500,3880012600,1960007600, , , , , ,1
3880028000,3880012600,3880012500,3880027600,3880598500, , , , ,1
3880123902,3880008701,3880052700,3880124101,3880124401,3880135101, , , ,1
3880123904,3880008702,3880008701,3880815100,3880123902,3880677900, , , ,1
3880123905,3880008700,3880008703,3880123906,3880678900, , , , ,1
3880123906,3880008703,3880008702,3880123904,3880676700,3880678500, , , ,1
3880124001,3880052700,3880008701,3880815100,3880124003,3880677900, , , ,1
3880124003,3880008701,3880008702,3880124005,3880676700,3880678500, , , ,1
3880124005,3880008702,3880008703,3880124006,3880678900, , , , ,1
3880124006,3880008703,3880008700,3880019400,3880019900, , , , ,1
3880124101,3880052700,3880052701,3880124102,3880675800, , , , ,1
3880124102,3880052701,3880053200,3880124603,3880125600, , , , ,1
3880124201,3880053200,3880052701,3880124202,3880675800, , , , ,1
3880124202,3880052701,3880052700,3880124001,3880124401,3880135101, , , ,1
3880124301,3880052900,3880052702,3880814900,3880124302, , , , ,1
3880124302,3880052702,3880052700,3880124001,3880124101,3880135101, , , ,1
3880124401,3880052700,3880052702,3880814900,3880124402, , , , ,1
3880124402,3880052702,3880052900,3880125500,3880125700,3880676300, , , ,1
3880124501,3880009800,3880053201,3880124503,3880669500, , , , ,1
3880124503,3880053201,3880053202,3880124504,3880669700, , , , ,1
3880124504,3880053202,3880053200,3880124201,3880125600, , , , ,1
3880124602,3880053201,3880009800,3880020901,3880021700,3880133801, , , ,1
3880124603,3880053200,3880053202,3880124604,3880669700, , , , ,1
3880124604,3880053202,3880053201,3880124602,3880669500, , , , ,1
3880125500,3880052900,3880053200,3880124201,3880124603, , , , ,1
3880125600,3880053200,3880052900,3880124301,3880125700,3880676300, , , ,1
3880125700,3880052900,3880053100,3880125907,3880126505, , , , ,1
3880125800,3880053100,3880052900,3880124301,3880125500,3880676300, , , ,1
3880125902,3880053101,3880054000,3880126100,3880126301,3880133901, , , ,1
3880125904,3880053105,3880053101,3880812500,3880125902,3880672500, , , ,1
3880125906,3880053106,3880053105,3880125904,3880671100, , , , ,1
3880125907,3880053100,3880053107,3880125908,3880675100, , , , ,1
3880125908,3880053107,3880053106,3880814500,3880125906, , , , ,1
3880126001,3880054000,3880053101,3880812500,3880126003,3880672500, , , ,1
3880126003,3880053101,3880053105,3880126005,3880671100, , , , ,1
3880126005,3880053105,3880053106,3880814500,3880126007, , , , ,1
3880126007,3880053106,3880053107,3880126008,3880675100, , , , ,1
3880126008,3880053107,3880053100,3880125800,3880126505, , , , ,1
3880126100,3880054000,3880054100,3880814100,3880672400,3880673700, , , ,1
3880126200,3880054100,3880054000,3880126001,3880126301,3880133901, , , ,1
3880126301,3880054000,3880053902,3880812300,3880126303,3880667200, , , ,1
3880126303,3880053902,3880053903,3880126304,3880668300, , , , ,1
3880126304,3880053903,3880053900,3880812700,3880133301,3880134901, , , ,1
3880126402,3880053902,3880054000,3880126001,3880126100,3880133901, , , ,1
3880126403,3880053900,3880053903,3880126404,3880668300, , , , ,1
3880126404,3880053903,3880053902,3880812300,3880126402,3880667200, , , ,1
3880126502,3880053102,3880053300,3880126701,3880133703, , , , ,1
3880126504,3880053103,3880053102,3880126502,3880670300, , , , ,1
3880126505,3880053100,3880053104,3880813900,3880126506, , , , ,1
3880126506,3880053104,3880053103,3880813700,3880126504, , , , ,1
3880126601,3880053300,3880053102,3880126603,3880670300, , , , ,1
3880126603,3880053102,3880053103,3880813700,3880126605, , , , ,1
3880126605,3880053103,3880053104,3880813900,3880126606, , , , ,1
3880126606,3880053104,3880053100,3880125800,3880125907, , , , ,1
3880126701,3880053300,3880053301,3880126702,3880668700,3880669300, , , ,1
3880126702,3880053301,3880053800,3880133401,3880133505,3880134703, , , ,1
3880126801,3880053800,3880053301,3880126802,3880668700,3880669300, , , ,1
3880126802,3880053301,3880053300,3880126601,3880133703, , , , ,1
3880131804,3880055602,3880055601,3880131802,3880625900, , , , ,1
3880131102,3880055101,3880055500,3880155901,3880156203,3880494101, , , ,1
3880131103,3880055100,3880055102,3880131104,3880639500,3880639900, , , ,1
3880131104,3880055102,3880055101,3880131102,3880639300, , , , ,1
3880131200,3880010700,3880054900,3880811100,3880131401, , , , ,1
3880131300,3880054900,3880010700,3880023500,3880023701, , , , ,1
3880131401,3880054900,3880054901,3880810900,3880131402, , , , ,1
3880131402,3880054901,3880055200,3880131600, , , , , ,1
3880131501,3880055200,3880054901,3880810900,3880131502, , , , ,1
3880131502,3880054901,3880054900,3880811100,3880131300, , , , ,1
3880131600,3880055200,3880055600,3880804500,3880131809,3880155801, , , ,1
3880131700,3880055600,3880055200,3880131501, , , , , ,1
3880131802,3880055601,3880011102,3880024509,3880024602, , , , ,1
3880131806,3880055603,3880055602,3880804700,3880131804, , , , ,1
3880131808,3880055604,3880055603,3880131806,3880626100, , , , ,1
3880131809,3880055600,3880055605,3880804300,3880131810, , , , ,1
3880131810,3880055605,3880055604,3880131808,3880626700, , , , ,1
3880131901,3880011102,3880055601,3880131903,3880625900, , , , ,1
3880131903,3880055601,3880055602,3880804700,3880131905, , , , ,1
3880131905,3880055602,3880055603,3880131907,3880626100, , , , ,1
3880131907,3880055603,3880055604,3880131909,3880626700, , , , ,1
3880131909,3880055604,3880055605,3880804300,3880131910, , , , ,1
3880131910,3880055605,3880055600,3880804500,3880131700,3880155801, , , ,1
3880133301,3880053900,3880053803,3880812900,3880133302,3880668100, , , ,1
3880133302,3880053803,3880053800,3880126801,3880133505,3880134703, , , ,1
3880133401,3880053800,3880053803,3880812900,3880133402,3880668100, , , ,1
3880133402,3880053803,3880053900,3880812700,3880126403,3880134901, , , ,1
3880643400,3880235500,3880235100,3880809100,3880641000, , , , ,1
3880643500,3880235100,3880235500,3880628900,3880641500,3880643200, , , ,1
3880646700,3880236600,3880236700,3880646900,3880646000, , , , ,1
3880133704,3880053303,3880053302,3880133702,3880669100,3880668400, , , ,1
3880646800,3880236800,3880236700,3880646000,3880646600, , , , ,1
3880646900,3880236700,3880236800,3880647100,3880646200, , , , ,1
3880133503,3880009902,3880009903,3880133504,3880666300, , , , ,1
3880133504,3880009903,3880009900,3880021800,3880022101, , , , ,1
3880133505,3880053800,3880009904,3880813300,3880133506, , , , ,1
3880133506,3880009904,3880009902,3880811900,3880133503,3880668500, , , ,1
3880133603,3880009900,3880009903,3880133604,3880666300, , , , ,1
3880133604,3880009903,3880009902,3880811900,3880133605,3880668500, , , ,1
3880133605,3880009902,3880009904,3880813300,3880133606, , , , ,1
3880133606,3880009904,3880053800,3880126801,3880133401,3880134703, , , ,1
3880133702,3880053302,3880009800,3880020901,3880021700,3880124501, , , ,1
3880133703,3880053300,3880053303,3880813500,3880133704, , , , ,1
3880133801,3880009800,3880053302,3880133803,3880669100,3880668400, , , ,1
3880133803,3880053302,3880053303,3880813500,3880133804, , , , ,1
3880133804,3880053303,3880053300,3880126601,3880126701, , , , ,1
3880133901,3880054000,3880054001,3880133902,3880671300, , , , ,1
3880133902,3880054001,3880054200,3880134100,3880135001,3880671700, , , ,1
3880134001,3880054200,3880054001,3880134002,3880671300, , , , ,1
3880134002,3880054001,3880054000,3880126001,3880126100,3880126301, , , ,1
3880134100,3880054200,3880054400,3880134301,3880664100, , , , ,1
3880134200,3880054400,3880054200,3880134001,3880135001,3880671700, , , ,1
3880134301,3880054400,3880054301,3880134302,3880664300, , , , ,1
3880134302,3880054301,3880054300,3880134501,3880134801, , , , ,1
3880134401,3880054300,3880054301,3880134402,3880664300, , , , ,1
3880134402,3880054301,3880054400,3880134200,3880664100, , , , ,1
3880134501,3880054300,3880010205,3880134503,3880665300, , , , ,1
3880134503,3880010205,3880010206,3880134505,3880664700, , , , ,1
3880134505,3880010206,3880010207,3880811700,3880134506, , , , ,1
3880134506,3880010207,3880010200,3880022201,3880022509, , , , ,1
3880134602,3880010205,3880054300,3880134401,3880134801, , , , ,1
3880134604,3880010206,3880010205,3880134602,3880665300, , , , ,1
3880134605,3880010200,3880010207,3880811700,3880134606, , , , ,1
3880134606,3880010207,3880010206,3880134604,3880664700, , , , ,1
3880134702,3880053801,3880054300,3880134401,3880134501, , , , ,1
3880134703,3880053800,3880053802,3880134704,3880666900,3880665700, , , ,1
3880134704,3880053802,3880053801,3880134702,3880665100,3880666700, , , ,1
3880134801,3880054300,3880053801,3880134803,3880665100,3880666700, , , ,1
3880134803,3880053801,3880053802,3880134804,3880666900,3880665700, , , ,1
3880134804,3880053802,3880053800,3880126801,3880133401,3880133505, , , ,1
3880134901,3880053900,3880053901,3880134902,3880667300,3880667700, , , ,1
3880134902,3880053901,3880054200,3880134001,3880134100,3880671700, , , ,1
3880135001,3880054200,3880053901,3880135002,3880667300,3880667700, , , ,1
3880135002,3880053901,3880053900,3880812700,3880126403,3880133301, , , ,1
3880135101,3880052700,3880009304,3880815500,3880135102, , , , ,1
3880135102,3880009304,3880009300,3880020201,3880021005,3880488501, , , ,1
3880135201,3880009300,3880009304,3880815500,3880135202, , , , ,1
3880135202,3880009304,3880052700,3880124001,3880124101,3880124401, , , ,1
3880135301,3880010600,3880010601,3880810100,3880135302, , , , ,1
3880135302,3880010601,3880055000,3880135501,3880150005, , , , ,1
3880135401,3880055000,3880010601,3880810100,3880135402, , , , ,1
3880135402,3880010601,3880010600,3880023401,3880023600, , , , ,1
3880135501,3880055000,3880055001,3880135502,3880637800, , , , ,1
3880135502,3880055001,3880055400,3880155400,3880155501,3880148800, , , ,1
3880647000,3880236900,3880236800,3880646800,3880646200, , , , ,1
3880149908,3880056204,3880056203,3880149906,3880631900, , , , ,1
3880647100,3880236800,3880236900,3880647200,3880647700,3880646400, , , ,1
3880149201,3880056300,3880056301,3880149203,3880633100, , , , ,1
3880149203,3880056301,3880056302,3880149204,3880633300, , , , ,1
3880149204,3880056302,3880056400,3880149400,3880149700,3880149801, , , ,1
3880149302,3880056301,3880056300,3880792900,3880154601,3880149101, , , ,1
3880149303,3880056400,3880056302,3880149304,3880633300, , , , ,1
3880149304,3880056302,3880056301,3880149302,3880633100, , , , ,1
3880149400,3880056400,3880011500,3880024702,3880026100, , , , ,1
3880149500,3880011500,3880056400,3880149303,3880149700,3880149801, , , ,1
3880149600,3880056500,3880056400,3880149303,3880149400,3880149801, , , ,1
3880149700,3880056400,3880056500,3880803500,3880024703,3880024802, , , ,1
3880149801,3880056400,3880056201,3880149803,3880631700, , , , ,1
3880149803,3880056201,3880056202,3880149805,3880631500, , , , ,1
3880149805,3880056202,3880056203,3880149807,3880631900, , , , ,1
3880149807,3880056203,3880056204,3880805700,3880149808, , , , ,1
3880149808,3880056204,3880056200,3880150700,3880150800, , , , ,1
3880149902,3880056201,3880056400,3880149303,3880149400,3880149700, , , ,1
3880149904,3880056202,3880056201,3880149902,3880631700, , , , ,1
3880149906,3880056203,3880056202,3880149904,3880631500, , , , ,1
3880149907,3880056200,3880056204,3880805700,3880149908, , , , ,1
3880150002,3880055002,3880055300,3880150203,3880155201,3880155300, , , ,1
3880150004,3880055003,3880055002,3880150002,3880641300, , , , ,1
3880150005,3880055000,3880055004,3880150006,3880642300, , , , ,1
3880150006,3880055004,3880055003,3880809500,3880150004, , , , ,1
3880150101,3880055300,3880055002,3880150103,3880641300, , , , ,1
3880150103,3880055002,3880055003,3880809500,3880150105, , , , ,1
3880150105,3880055003,3880055004,3880150106,3880642300, , , , ,1
3880150106,3880055004,3880055000,3880135401,3880135501, , , , ,1
3880150202,3880055301,3880055700,3880150301,3880154700,3880149003, , , ,1
3880150203,3880055300,3880055302,3880808100,3880150204, , , , ,1
3880150204,3880055302,3880055301,3880807500,3880150202, , , , ,1
3880150301,3880055700,3880055301,3880807500,3880150303, , , , ,1
3880150303,3880055301,3880055302,3880808100,3880150304, , , , ,1
3880150304,3880055302,3880055300,3880150101,3880155201,3880155300, , , ,1
3880150402,3880055701,3880056100,3880150600,3880154400,3880154501, , , ,1
3880150301,3880055700,3880055702,3880150404,3880638500, , , , ,1
3880150404,3880055702,3880055701,3880150402,3880638000, , , , ,1
3880150501,3880056100,3880055701,3880150503,3880638000, , , , ,1
3880150503,3880055701,3880055702,3880150504,3880638500, , , , ,1
3880150504,3880055702,3880055700,3880150301,3880154700,3880149003, , , ,1
3880150600,3880056100,3880056200,3880149907,3880150800, , , , ,1
3880150700,3880056200,3880056100,3880150501,3880154400,3880154501, , , ,1
3880150800,3880056200,3880055800,3880807100,3880154300,3880156101, , , ,1
3880647200,3880236900,3880236300,3880642800,3880645200,3880648100, , , ,1
3880154200,3880055800,3880056200,3880149907,3880150700, , , , ,1
3880154300,3880055800,3880056100,3880150501,3880150600,3880154501, , , ,1
3880154400,3880056100,3880055800,3880807100,3880154200,3880156101, , , ,1
3880154501,3880056100,3880056101,3880806300,3880154502,3880631300, , , ,1
3880154502,3880056101,3880056300,3880792900,3880149201,3880149101, , , ,1
3880154601,3880056300,3880056101,3880806300,3880154602,3880631300, , , ,1
3880154602,3880056101,3880056100,3880150501,3880150600,3880154400, , , ,1
3880154700,3880055700,3880055900,3880154907,3880148900,3880149003, , , ,1
3880154800,3880055900,3880055700,3880150301,3880150301,3880149003, , , ,1
3880154902,3880055903,3880011100,3880024001,3880024501,3880024805, , , ,1
3880154904,3880055904,3880055903,3880154902,3880636300, , , , ,1
3880154906,3880055905,3880055904,3880154904,3880635900, , , , ,1
3880154907,3880055900,3880055906,3880806700,3880154908, , , , ,1
3880154908,3880055906,3880055905,3880806500,3880154906, , , , ,1
3880155001,3880011100,3880055903,3880155003,3880636300, , , , ,1
3880155003,3880055903,3880055904,3880155005,3880635900, , , , ,1
3880155005,3880055904,3880055905,3880806500,3880155007, , , , ,1
3880155007,3880055905,3880055906,3880806700,3880155008, , , , ,1
3880155008,3880055906,3880055900,3880154800,3880148900,3880149003, , , ,1
3880155102,3880055104,3880055300,3880150101,3880150203,3880155300, , , ,1
3880155103,3880055100,3880055105,3880155104,3880641100, , , , ,1
3880155104,3880055105,3880055104,3880809300,3880155102, , , , ,1
3880155201,3880055300,3880055104,3880809300,3880155203, , , , ,1
3880155203,3880055104,3880055105,3880155204,3880641100, , , , ,1
3880155204,3880055105,3880055100,3880131103,3880493001,3880549201, , , ,1
3880155300,3880055300,3880055400,3880155501,3880148701,3880148800, , , ,1
3880155400,3880055400,3880055300,3880150101,3880150203,3880155201, , , ,1
3880155501,3880055400,3880055401,3880155502,3880636500,3880637100, , , ,1
3880155502,3880055401,3880010800,3880023801,3880023901,3880155701, , , ,1
3880155601,3880010800,3880055401,3880155602,3880636500,3880637100, , , ,1
3880155602,3880055401,3880055400,3880155400,3880148701,3880148800, , , ,1
3880155701,3880010800,3880010801,3880155702,3880637300, , , , ,1
3880155702,3880010801,3880055600,3880804500,3880131700,3880131809, , , ,1
3880155801,3880055600,3880010801,3880155802,3880637300, , , , ,1
3880155802,3880010801,3880010800,3880023801,3880023901,3880155601, , , ,1
3880155901,3880055500,3880055503,3880807300,3880807700,3880155902, , , ,1
3880155902,3880055503,3880055700,3880150301,3880150301,3880154700, , , ,1
3880149003,3880055700,3880055503,3880807300,3880807700,3880156002, , , ,1
3880156002,3880055503,3880055500,3880156203,3880156301,3880494101, , , ,1
3880156101,3880055800,3880055501,3880156103,3880638100,3880638700, , , ,1
3880156103,3880055501,3880055502,3880156104,3880638300,3880638900, , , ,1
3880156104,3880055502,3880055500,3880155901,3880156301,3880494101, , , ,1
3880156202,3880055501,3880055800,3880807100,3880154200,3880154300, , , ,1
3880156203,3880055500,3880055502,3880156204,3880638300,3880638900, , , ,1
3880156204,3880055502,3880055501,3880156202,3880638100,3880638700, , , ,1
3880156301,3880055500,3880055101,3880156303,3880639300, , , , ,1
3880156303,3880055101,3880055102,3880156304,3880639500,3880639900, , , ,1
3880156304,3880055102,3880055100,3880155103,3880493001,3880549201, , , ,1
3880274300,3880050300,3880107000,1450335401, , , , , ,1
3880488501,3880009300,3880183101,3880814700,3880488502,3880676000, , , ,1
3880488502,3880183101,3880183100,3880845901,3880488700,3880547600, , , ,1
3880488601,3880183100,3880183101,3880814700,3880488602,3880676000, , , ,1
3880488602,3880183101,3880009300,3880020201,3880021005,3880135201, , , ,1
3880488700,3880183100,3880183200,3880488800, , , , , ,2
3880488800,3880183200,3880183100,3880845901,3880488601,3880547600, , , ,1
3880488901,3880010400,3880183301,3880488903,3880649100,3880649900, , , ,1
3880488903,3880183301,3880183302,3880488905,3880649300, , , , ,1
3880488905,3880183302,3880183303,3880488907,3880649500, , , , ,1
3880488907,3880183303,3880183304,3880488909,3880649800, , , , ,1
3880488909,3880183304,3880183305,3880488911,3880650100, , , , ,1
3880488911,3880183305,3880183306,3880488912,3880650300, , , , ,1
3880488912,3880183306,3880183300,3880489300,3880548300, , , , ,1
3880489002,3880183301,3880010400,3880022602,3880023301, , , , ,1
3880489004,3880183302,3880183301,3880489002,3880649100,3880649900, , , ,1
3880489006,3880183303,3880183302,3880489004,3880649300, , , , ,1
3880489008,3880183304,3880183303,3880489006,3880649500, , , , ,1
3880489010,3880183305,3880183304,3880489008,3880649800, , , , ,1
3880489011,3880183300,3880183306,3880489012,3880650300, , , , ,1
3880489012,3880183306,3880183305,3880489010,3880650100, , , , ,1
3880489300,3880183300,3880183400,3880847601,3880491000, , , , ,1
3880489400,3880183400,3880183300,3880489011,3880548300, , , , ,1
3880489900,3880183500,3880184100,3880490900,3880492000,3880492500, , , ,1
3880490000,3880184100,3880183500,3880489900, , , , , ,2
3880490100,3880183700,3880183800,3880491400, , , , , ,1
3880490200,3880183800,3880183700,3880490600,3880490700, , , , ,1
3880490300,3880183900,3880183700,3880490100,3880490700, , , , ,1
3880647300,3880236300,3880236900,3880647000,3880647700,3880646400, , , ,1
3880647400,3880237100,3880237000,3880643800,3880647900, , , , ,1
3880647500,3880237000,3880237100,3880809800,3880647600, , , , ,1
3880647600,3880237100,3880236900,3880647000,3880647200,3880646400, , , ,1
3880647700,3880236900,3880237100,3880809800,3880647400, , , , ,1
3880655200,3880239500,3880238000,3880649400,3880652500,3880652000, , , ,1
3880655300,3880238000,3880239500,3880650400,3880650700, , , , ,1
3880655400,3880239700,3880238100,3880650000,3880652300,3880652700, , , ,1
3880655500,3880238100,3880239700,3880650800,3880655600,3880651100, , , ,1
3880490900,3880184100,3880184000,3880490500,3880492700, , , , ,1
3880490400,3880183600,3880184000,3880491100,3880492700, , , , ,1
3880490500,3880184000,3880183600,3880490400, , , , , ,2
3880490600,3880183700,3880183900,3880491600,3880491900, , , , ,1
3880490700,3880183700,3880184300,3880491300,3880492300,3880493200, , , ,1
3880490800,3880184300,3880183700,3880490100,3880490600, , , , ,1
3880491000,3880183400,3880185100,3880491200, , , , , ,2
3880491100,3880184000,3880184100,3880490000,3880492000,3880492500, , , ,1
3880491200,3880185100,3880183400,3880847601,3880489400, , , , ,1
3880491300,3880184300,3880183800,3880490200, , , , , ,1
3880491400,3880183800,3880184300,3880490800,3880492300,3880493200, , , ,1
3880491500,3880184200,3880184100,3880490000,3880490900,3880492500, , , ,1
3880491600,3880183900,3880184400,3880492100,3880492400,3880493300, , , ,1
3880491700,3880184400,3880183900,3880490300,3880491900, , , , ,1
3880491800,3880184500,3880183900,3880490300,3880491600, , , , ,1
3880491900,3880183900,3880184500,3880492200,3880493500, , , , ,1
3880492000,3880184100,3880184200,3880494900,3880549100, , , , ,1
3880492100,3880184400,3880184300,3880490800,3880491300,3880493200, , , ,1
3880492200,3880184500,3880184400,3880491700,3880492100,3880493300, , , ,1
3880492300,3880184300,3880184400,3880491700,3880492400,3880493300, , , ,1
3880492400,3880184400,3880184500,3880491800,3880493500, , , , ,1
3880492500,3880184100,3880184600,3880492600, , , , , ,2
3880492600,3880184600,3880184100,3880490000,3880490900,3880492000, , , ,1
3880492700,3880184000,3880184700,3880493600,3880493700,3880494700, , , ,1
3880492800,3880184700,3880184000,3880490500,3880491100, , , , ,1
